Document ID,Remote ID,Filename,Received At,Processed At,Table Data,Table Data 1,Table Data 2,Table Data 3,Table Data 4,Table Data 5,Table Data 6,Table Data 7
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,KETTNER BLVD,INDIA ST,5100 N,6100,6100 N,6100 N,6100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,INDIA ST,COLUMBIA ST,7900 N,6800,6800 N,6800 N,6800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,COLUMBIA ST,FRONT ST,8700 N,10100,10100 N,10100 N,8800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,FRONT ST,1ST AVE,12600 N,12000,9300,9300 N,11400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,1ST AVE,4TH AVE,11500 N,10800,10800 N,10800 N,10800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,4TH AVE,5TH AVE,13200 N,13100,13100 N,13100 N,12800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,5TH AVE,10TH AVE,8000 N,11700 E,11700 N,13600,13600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,10TH AVE,11TH AVE,8400 N,8400,19200,19200 N,19200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,A ST,11TH AVE,PARK BLVD,7400 N,7400 N,7100,7100 N,7100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ABBOTT ST,WEST POINT LOMA BLVD,VOLTAIRE ST,3900 N,3900 N,3900 N,3900 N,4400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ABBOTT ST,VOLTAIRE ST,NEWPORT AVE,3400 N,4800,4800 N,4800 N,4800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ACORN ST,62ND ST,COLLEGE AVE,4200 N,4200,4100,4100 N,4100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ACTIVITY RD,CAMINO RUIZ,BLACK MOUNTAIN RD,13000 N,13200 E,13200 N,13200 N,14200
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ACWORTH AVE/BOYD AVE,MT ACADIA BLVD,MT ABBEY AVE,2700,2700,2700 N,2700 N,2700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ACWORTH AVE/BOYD AVE,MT ABBEY AVE,GENESEE AVE,6100 N,6100 N,6100 N,6100 N,6100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,VAN DYKE AVE,MARLBOROUGH AVE,6500 N,6300,6300 N,6300 N,5500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,MARLBOROUGH AVE,ROUTE 15,14300 N,14500,14500 N,14300,14300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,ROUTE 15,35TH ST,21400 N,21400 N,21400 N,21400 N,21100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,35TH ST,INTERSTATE 805,18000 N,19600 E,19600 N,19600 N,14400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,INTERSTATE 805,30TH ST,15700 N,15700,15700 N,15700 N,15700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,30TH ST,TEXAS ST,11000 N,11000,11000 N,11000 N,11000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADAMS AVE,TEXAS ST,PARK BLVD,6900 N,7200,7200 N,7200 N,6800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADOBE FALLS RD,WARING RD,ADOBE FALLS PL,5600 N,5600,5600 N,5600 N,5600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADOLPHIA ST,BLACK MOUNTAIN RD,SALMON RIVER RD,2000 N,2000 N,2000 N,2000 N,2000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ADRIAN ST/BOB ST,WEST POINT LOMA BLVD,WORDEN ST,4300 N,4300,4300 N,4300 N,4300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,LINDA VISTA RD,KEARNY VILLA RD,20600,20600,20600 N,20200,20200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,KEARNY VILLA RD,AFTON RD,29700 N,27700,27700 N,26600,26600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,AFTON RD,SANDROCK RD,23900,23900,23900 N,23700,23700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,SANDROCK RD,RUFFIN RD (W),21000 N,21700,21700 N,21700 N,20300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,RUFFIN RD (W),RUFFIN RD (E)/DALEY CTR,26200 N,25100 E,25100 N,22800,22800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,RUFFIN RD (E)/DALEY CTR,MURPHY CANYON RD,32800 N,33500,33500 N,33500 N,33500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,MURPHY CANYON RD,INTERSTATE 15,48700,48700,48700 N,44600,44600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AERO DR,INTERSTATE 15,SANTO RD,13900 N,14100,14100 N,13400,13400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AFTON RD/PINECREST AVE,AERO DR,MURRAY RIDGE RD,4200 N,4200 N,4200 N,4200 N,4200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AIRWAY RD,CACTUS RD,BRITANNIA BLVD,2000 N,2000 N,4100,4100 N,4100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AIRWAY RD,BRITANNIA BLVD,LA MEDIA RD,5700 N,6500,6500 N,8000,8000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AIRWAY RD,LA MEDIA RD,AVENIDA DE LA FUENTE N,11500 N,6300,6300 N,9800,9800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AIRWAY RD,AVENIDA DE LA FUENTE N,ROUTE 905,8100 N,3800,3800 N,3800 N,3800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AIRWAY RD,ROUTE 905,SANYO AVE,9200 N,9200 N,5200,5200 N,5200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AIRWAY RD,SANYO AVE,ENRICO FERMI DR,4000 N,4000 N,4000 N,4000 N,4000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AKINS AVE/IONA DR,MARKET ST,65TH ST,7500 N,7500 N,7500 N,7500 N,7500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AKINS AVE,65TH ST,69TH ST,1900 N,1900 N,1900 N,1900 N,1900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALBATROSS ST,GRAPE ST,HAWTHORN ST,10600 N,8400,8400 N,8400 N,6900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALDINE DR,MONROE AVE,FAIRMOUNT AVE,18900,18900,18900 N,17600,17600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALDINE DR,FAIRMOUNT AVE,ADAMS AVE/VAN DYKE AVE,5700,5700 E,5700 N,4300,4300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALLEGHENY ST,HARBISON AVE,REO DR,7100 N,6600,6600 N,6500,6500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALLEGHENY ST,REO DR,MUNDA RD,3000 N,3300,3300 N,3300 N,3700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALLEGHENY ST,MUNDA RD,SAIPAN DR,2400 N,2900,2900 N,2900 N,2900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALMAZON ST,PENASQUITOS DR,MADRIGAL ST,3900 N,2100,2100,2100 N,2100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALSACIA ST,ALTA VIEW DR,WOODMAN ST,3000 N,3600,3600 N,3600 N,3600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALSACIA ST,WOODMAN ST,BRIARWOOD RD,3900 N,3500,3500 N,3500 N,3500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALTA VIEW DR,POTOMAC ST,ALSACIA ST,4700 N,4900,4900 N,4900 N,4900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALTA VIEW DR,ALSACIA ST,PARKSIDE AVE,2700 N,3300,3300 N,3300 N,3300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALTA VIEW DR,PARKSIDE AVE,WOODMAN ST,9400 N,9400,10600,10600 N,10600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALTA VIEW DR,WOODMAN ST,BRIARWOOD RD,5300 N,5500,5500 N,5500 N,5400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALVARADO CANYON RD,MISSION GORGE RD,MISSION GORGE PL,4600 N,4200,4200 N,4500,4500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALVARADO RD,COLLEGE AVE,RESERVOIR DR,7700 N,7500,7500 N,7500 N,8200
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ALVARADO RD,RESERVOIR DR,70TH ST,10600,8300,8300,8300,7800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ANTIGUA BLVD,REPECHO DR,CLAIREMONT MESA BLVD,3700 N,3500,3500 N,3200,3200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ANTIGUA BLVD,CLAIREMONT MESA BLVD,SANTO RD,3200 N,4200,4200 N,4200 N,4200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ANTIGUA BLVD,SANTO RD,CALLE MARISELDA,6700 N,6700,7000,7000 N,7000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ANTIGUA BLVD,CALLE MARISELDA,VIA VALARTA,6700 N,5900,5900 N,5900 N,5900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AQUARIUS DR,CAMINO RUIZ,WESTONHILL DR,7000 N,6800,6800 N,6800 N,6800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARAGON DR,UNIVERSITY AVE,CELIA VISTA DR,2300,2300,2300 N,2200,2200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARDATH RD,TORREY PINES RD,HIDDEN VALLEY RD,8400 N,8400 N,8400 N,8400 N,8400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARIANE DR,MORENA BLVD,LEATHERS ST,2500 N,2500,3000,3000 N,3000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARMOUR ST,CONVOY ST,MERCURY ST,4200,4200,4200 N,4500,4500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARMSTRONG ST,BEAGLE ST,ARMSTRONG PL,4800 N,4700,4700 N,4700 N,4700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARMSTRONG ST,ARMSTRONG PL,MESA COLLEGE DR,3900,3900,3900 N,3900 N,3900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARRIBA ST,PALMILLA DR,REGENTS RD,6200 N,6200 N,6200 N,6200 N,6200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ARRIBA ST,REGENTS RD,CARGILL AVE,6100 N,4900,4900 N,4900 N,4900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,HARBOR DR (N),PACIFIC HWY,6200 N,6100,6100,6100 N,6100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,PACIFIC HWY,KETTNER BLVD,7600,7600,7600 N,8700,8700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,KETTNER BLVD,INDIA ST,7100 N,9400,9400 N,9400 N,9400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,INDIA ST,COLUMBIA ST,11100,11100,11100 N,10900,10900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,COLUMBIA ST,FRONT ST,16800 N,10600,10600 N,10600 N,10600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,FRONT ST,1ST AVE,16600 N,19700,19700 N,19700 N,13900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,1ST AVE,4TH AVE,16200 N,16200,16200 N,16200 N,15500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,4TH AVE,5TH AVE,13200 N,12400,12400 N,12400 N,12400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,5TH AVE,6TH AVE,12000 N,10000,10000 N,10000 N,11800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASH ST,6TH AVE,10TH AVE,10900 N,9500 E,9500 N,9300,10100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASHFORD ST,ECKSTROM AVE,BEAGLE ST,5900 N,6800 E,6800 N,5200,5200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASHFORD ST,BEAGLE ST,BALTIC ST,6400 N,6400,5900,5900 N,5900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,ASHFORD ST,BALTIC ST,MESA COLLEGE DR,5100 N,5700,5700 N,5700 N,5700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AUBURNDALE ST,MT AGUILAR DR,MARLESTA DR,3000 N,2500,2500 N,2500 N,2500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AUTO CIR,CAMINO DEL RIO NORTH,INTERSTATE 8,29900 N,29900,30000,27700,27700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVENIDA DE LA PLAYA,LA JOLLA SHORES DR,CAMINO DEL ORO,6800 N,6800 N,6800 N,6800 N,6800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVENIDA MAGNIFICA,POMERADO RD,MESA MADERA DR,7600 N,5600,5600 N,5600 N,5600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVENIDA MAGNIFICA,MESA MADERA DR,SCRIPPS TRAIL,5400 N,5300,5300 N,5300 N,5200
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVENIDA MAGNIFICA,SCRIPPS TRAIL,SEMILLON BLVD,1500 N,1000,1000 N,1000 N,1000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVENIDA VENUSTO,BERNARDO HEIGHTS PKWY,PASEO LUCIDO,7600 N,2700 E,2700 N,2700 N,6500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVIARY DR,WILLOW CREEK RD,SCRIPPS RANCH BLVD,3100 N,3500,3500 N,3600,3600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,AVIARY DR,SCRIPPS RANCH BLVD,RED CEDAR DR,3700 N,3700,3700 N,3700 N,3700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,3RD AVE,4TH AVE,9200 N,9200 N,8800,8800 N,8800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,4TH AVE,9TH AVE,10700 N,8300 E,8300 N,8400,8400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,9TH AVE,10TH AVE,11600 N,14300,14300 N,14300 N,14300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,10TH AVE,11TH AVE,10500 N,9200,9200 N,9200 N,9200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,11TH AVE,PARK BLVD,10100 N,13700,10300,10300 N,10300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,PARK BLVD,16TH ST,12500 N,13300,13300 N,13300 N,13300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,16TH ST,INTERSTATE 5,8800 N,13500 E,13500 N,13500 N,8600
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,INTERSTATE 5,25TH ST,2800 N,4500 E,4500 N,4500 N,4500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,25TH ST,26TH ST,4600 N,6900,6900 N,6900 N,6900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,26TH ST,28TH ST,6200 N,5800,5800 N,5400,5400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,B ST,28TH ST,30TH ST,2900 N,3100,3100 N,3100 N,2800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BACON ST,WEST POINT LOMA BLVD,VOLTAIRE ST,7700 N,6200,6200 N,6200 N,6200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BACON ST,VOLTAIRE ST,NEWPORT AVE,7800 N,6400,6400 N,6300,6300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BACON ST,NEWPORT AVE,NARRAGANSETT AVE,4900 N,4800,4800 N,4800 N,4600
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BAJA DR,CAMPANILE DR,54TH ST,900 N,3500,3500 N,3500 N,3500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA ARMS DR,DERRICK DR,MT ABERNATHY AVE,6900 N,6900,4000,4000 N,4000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,GRAND AVE,GARNET AVE,13600 N,13600,13600 N,13600 N,13600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,INTERSTATE 5,MORENA BLVD,29700 N,29700 N,29700 N,29700 N,29700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MORENA BLVD,MORAGA AVE,39800,39800,39800 N,40200,40200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MORAGA AVE,BALBOA TER,31500 N,31500,32700,32700 N,32700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,BALBOA TER,CLAIREMONT DR,31500 N,31500 N,32600,32600 N,32600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,CLAIREMONT DR,MT CULEBRA AVE,32100 N,32100 N,33400,33400 N,33400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MT CULEBRA AVE,MT EVEREST BLVD,33600,33600,33600 N,32000,32000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MT EVEREST BLVD,GENESEE AVE,31600 N,31600 N,33500,33500 N,33500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,GENESEE AVE,MT ABERNATHY AVE,31600 N,31600,32600,32600 N,32600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MT ABERNATHY AVE,MT RIAS PL,44500 N,43800,44600,42400,42400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MT RIAS PL,CHARGER BLVD,44500 N,38500,38500 N,38500 N,38500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,CHARGER BLVD,INTERSTATE 805,62500,62500,62500 N,58200,58200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,INTERSTATE 805,RUFFNER ST,51900,51900,51900 N,45600,45600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,RUFFNER ST,CONVOY ST,46800,46800,46800 N,42500,42500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,CONVOY ST,MERCURY ST,30500,30500,30500 N,30400,30400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,BALBOA AVE,MERCURY ST,ROUTE 163,31200 N,31200 N,39900,39900 N,39900 N
